exercise_id,title,exercise_type,body_part,equipment,difficulty_level
1067,30 Chest Machine Flat Chest Press,Strength,Chest,Machine,Intermediate
1068,Smith machine push-up,Strength,Chest,Machine,Intermediate
1069,30 Chest Smith Machine Incline Chest Press,Strength,Chest,Machine,Intermediate
1070,30 Chest Smith Machine Chest Press,Strength,Chest,Machine,Intermediate
1071,30 Chest Machine Incline Chest Press,Strength,Chest,Machine,Intermediate
1072,30 Chest Machine Fly,Strength,Chest,Machine,Intermediate
1073,30 Chest 30-Degree Incline Smith Machine Press,Strength,Chest,Machine,Intermediate
1074,Low-cable cross-over,Strength,Chest,Cable,Intermediate
1075,Incline cable chest fly,Strength,Chest,Cable,Intermediate
1076,Cable Crossover,Strength,Chest,Cable,Intermediate
1077,Incline cable chest press,Strength,Chest,Cable,Beginner
1078,Cable Chest Press,Strength,Chest,Cable,Beginner
1079,Single-arm cable cross-over,Strength,Chest,Cable,Intermediate
1080,Cable cross-over,Strength,Chest,Cable,Beginner
1081,Standing Cable Chest Press,Strength,Chest,Cable,Beginner
1082,Lying cable chest fly,Strength,Chest,Cable,Intermediate
1083,Paul Carter Cable Cross-Over,Strength,Chest,Cable,Intermediate
1084,One-Arm Cable Crossover - Gethin Variation,Strength,Chest,Cable,Intermediate
1085,Incline Cable Fly - Gethin Variation,Strength,Chest,Cable,Intermediate
1086,Cable Cross-Over - Gethin Variation,Strength,Chest,Cable,Intermediate
1087,Seated cable chest fly,Strength,Chest,Cable,Intermediate
1088,Single-arm incline cable cross-over-,Strength,Chest,Cable,Intermediate
1089,High-to-low cable chest fly,Strength,Chest,Cable,Intermediate
1090,UP Cable Cross-Over,Strength,Chest,Cable,Intermediate
1091,UP Cable Fly,Strength,Chest,Cable,Intermediate
1092,30 Chest Low-To-High Cable Fly,Strength,Chest,Cable,Intermediate
1093,30 Chest Incline Cable Fly,Strength,Chest,Cable,Intermediate
1094,30 Chest Incline Cable Chest Press,Strength,Chest,Cable,Intermediate
1095,30 Chest High-To-Low Cable Press,Strength,Chest,Cable,Intermediate
1096,30 Chest High-To-Low Cable Fly,Strength,Chest,Cable,Intermediate
1097,30 Chest Shoulder-Height Cable Fly,Strength,Chest,Cable,Intermediate
1098,Cable Pec Fly,Strength,Chest,Cable,Intermediate
1099,Chest Push (multiple response),Plyometrics,Chest,Medicine Ball,Beginner
1100,Medicine Ball Chest Pass,Plyometrics,Chest,Medicine Ball,Intermediate
1101,Medicine ball sprawl to chest press,Strength,Chest,Medicine Ball,Intermediate
1102,Medicine ball push-up,Strength,Chest,Medicine Ball,Intermediate
1103,Chest Push (single response),Plyometrics,Chest,Medicine Ball,Beginner
1104,Chest Push with Run Release,Plyometrics,Chest,Medicine Ball,Beginner
1105,Chest Push from 3 point stance,Plyometrics,Chest,Medicine Ball,Beginner
1106,Dumbbell Bench Press,Strength,Chest,Dumbbell,Intermediate
1107,Dumbbell Flyes,Strength,Chest,Dumbbell,Intermediate
1108,Incline dumbbell bench press,Strength,Chest,Dumbbell,Intermediate
1109,Decline Dumbbell Flyes,Strength,Chest,Dumbbell,Intermediate
1110,Reverse-grip incline dumbbell bench press,Strength,Chest,Dumbbell,Beginner
1111,Incline Dumbbell Flyes,Strength,Chest,Dumbbell,Intermediate
1112,Neutral-grip dumbbell bench press,Strength,Chest,Dumbbell,Intermediate
1113,Decline dumbbell bench press,Strength,Chest,Dumbbell,Intermediate
1114,Single-arm kettlebell row,Strength,Chest,Dumbbell,Intermediate
1115,Hammer Grip Incline DB Bench Press,Strength,Chest,Dumbbell,Beginner
1116,Straight-arm dumbbell pull-over,Strength,Chest,Dumbbell,Intermediate
1117,Incline Dumbbell Bench With Palms Facing In,Strength,Chest,Dumbbell,Beginner
1118,Incline Dumbbell Flyes - With A Twist,Strength,Chest,Dumbbell,Beginner
1119,Bent-arm dumbbell pull-over,Strength,Chest,Dumbbell,Intermediate
1120,Close-grip dumbbell bench press,Strength,Chest,Dumbbell,Intermediate
1121,Single-dumbbell push-up,Strength,Chest,Dumbbell,Intermediate
1122,One-Arm Flat Bench Dumbbell Flye,Strength,Chest,Dumbbell,Beginner
1123,Dumbbell Fix Dumbbell Floor Chest Fly,Strength,Chest,Dumbbell,Intermediate
1124,Dumbbell Fix Traveling Push-Up,Strength,Chest,Dumbbell,Intermediate
1125,Incline dumbbell chest fly,Strength,Chest,Dumbbell,Intermediate
1126,Paul Carter Dumbbell Shrug,Strength,Chest,Dumbbell,Intermediate
1127,Dumbbell push-up row,Strength,Chest,Dumbbell,Intermediate
1128,TBS Dumbbell Incline Press,Strength,Chest,Dumbbell,Intermediate
1129,Incline Dumbbell Fly - Gethin Variation,Strength,Chest,Dumbbell,Intermediate
1130,Dumbbell bench press-,Strength,Chest,Dumbbell,Intermediate
1131,Decline dumbbell fly and press,Strength,Chest,Dumbbell,Intermediate
1132,Incline dumbbell fly and press,Strength,Chest,Dumbbell,Intermediate
1133,Single-arm decline dumbbell bench press,Strength,Chest,Dumbbell,Intermediate
1134,Single-arm incline dumbbell bench press,Strength,Chest,Dumbbell,Intermediate
1135,Incline Dumbbell Press - Gethin Variation,Strength,Chest,Dumbbell,Intermediate
1136,Dumbbell Chest Press - Gethin Variation,Strength,Chest,Dumbbell,Intermediate
1137,Dumbbell Floor Press - Gethin Variation,Strength,Chest,Dumbbell,Intermediate
1138,Decline Dumbbell Press - Gethin Variation,Strength,Chest,Dumbbell,Intermediate
1139,Dumbbell chest fly,Strength,Chest,Dumbbell,Intermediate
1140,Machine rear delt fly,Strength,Chest,Dumbbell,Intermediate
1141,AM Dumbbell Bench Press,Strength,Chest,Dumbbell,Intermediate
1142,UP Incline Dumbbell Press,Strength,Chest,Dumbbell,Intermediate
1143,UP Incline Dumbbell Fly,Strength,Chest,Dumbbell,Intermediate
1144,Holman Push-Up to Belly Touch,Strength,Chest,Dumbbell,Intermediate
1145,Single-arm dumbbell floor press,Strength,Chest,Dumbbell,Intermediate
1146,Total Fitness Weighted Push-Up,Strength,Chest,Dumbbell,Intermediate
1147,King Maker Standing Dumbbell Shoulder Press,Strength,Chest,Dumbbell,Intermediate
1148,30 Chest Incline Dumbbell Fly,Strength,Chest,Dumbbell,Intermediate
1149,30 Chest Incline Dumbbell Bench Press,Strength,Chest,Dumbbell,Intermediate
1150,30 Chest Dumbbells-Together Press,Strength,Chest,Dumbbell,Intermediate
1151,30 Chest Dumbbells-Together Incline Bench Press,Strength,Chest,Dumbbell,Intermediate
1152,30 Chest Dumbbell Fly,Strength,Chest,Dumbbell,Intermediate
1153,30 Chest Dumbbell Bench Press,Strength,Chest,Dumbbell,Intermediate
1154,30 Chest 30-Degree Incline Dumbbell Fly,Strength,Chest,Dumbbell,Intermediate
1155,FYR2 Single-Dumbbell Push-Up,Strength,Chest,Dumbbell,Intermediate
1156,Bodyweight Flyes,Strength,Chest,E-Z Curl Bar,Beginner
1157,Close-grip EZ-bar bench press,Strength,Chest,E-Z Curl Bar,Intermediate
1158,Chest dip,Strength,Chest,Other,Intermediate
1159,Drop Push,Plyometrics,Chest,Other,Beginner
1160,Forward Drag with Press,Strongman,Chest,Other,Beginner
1161,Chain Press,Powerlifting,Chest,Other,Beginner
1162,Behind Head Chest Stretch,Stretching,Chest,Other,Beginner
1163,Pass-through stretch with band,Stretching,Chest,Other,Beginner
1164,Weighted Push-Up,Strength,Chest,Other,Intermediate
1165,Heavy Bag Thrust,Plyometrics,Chest,Other,Beginner
1166,Decline Explosive Push-Up,Plyometrics,Chest,Other,Beginner
1167,Suspended Chest Fly,Strength,Chest,Other,Beginner
1168,Svend press,Strength,Chest,Other,Beginner
1169,Bar Push-Up Smith Machine,Plyometrics,Chest,Other,Beginner
1170,Plate-weighted push-up,Strength,Chest,Other,Intermediate
1171,Double-bar roll-out chest fly,Strength,Chest,Other,Intermediate
1172,Holman Plate Dynamo Push-Up,Strength,Chest,Other,Intermediate
1173,Holman Towel Drag Two Steps to Push-Up,Strength,Chest,Other,Intermediate
1174,Taylor Val Slide Push-Up/Fly Combo,Strength,Chest,Other,Intermediate
1175,Exercise ball chest stretch,Stretching,Chest,Exercise Ball,Beginner
1176,Bosu Ball Push-Up,Strength,Chest,Exercise Ball,Beginner
1177,Feet-elevated push-up on ball,Strength,Chest,Exercise Ball,Intermediate
1178,Standing alternating band speed row,Strength,Forearms,Bands,Intermediate
1179,Band roundhouse elbow,Strength,Forearms,Bands,Intermediate
1180,Palms-down wrist curl over bench,Strength,Forearms,Barbell,Intermediate
1181,Palms-up wrist curl over bench,Strength,Forearms,Barbell,Intermediate
1182,Standing behind-the-back wrist curl,Strength,Forearms,Barbell,Beginner
1183,Seated finger curl,Strength,Forearms,Barbell,Beginner
1184,Seated palms-up wrist curl,Strength,Forearms,Barbell,Intermediate
1185,Bottoms-Up Clean From The Hang Position,Strength,Forearms,Kettlebells,Beginner
1186,Seated One-Arm Dumbbell Palms-Up Wrist Curl,Strength,Forearms,Dumbbell,Beginner
1187,Palms-Up Dumbbell Wrist Curl Over A Bench,Strength,Forearms,Dumbbell,Beginner
1188,Seated palms-down wrist curl,Strength,Forearms,Dumbbell,Beginner
1189,Palms-Down Dumbbell Wrist Curl Over A Bench,Strength,Forearms,Dumbbell,Beginner
1190,Seated One-Arm Dumbbell Palms-Down Wrist Curl,Strength,Forearms,Dumbbell,Beginner
1191,Seated Dumbbell Palms-Up Wrist Curl,Strength,Forearms,Dumbbell,Beginner
1192,Partner farmer's walk,Strength,Forearms,Dumbbell,Beginner
1193,Dumbbell suitcase carry,Strength,Forearms,Dumbbell,Intermediate
1194,Suitcase Dumbbell Carry,Strength,Forearms,Dumbbell,Intermediate
1195,Side plank with dumbbell external rotation,Strength,Forearms,Dumbbell,Intermediate
1196,Rickshaw Carry,Strongman,Forearms,Other,Beginner
1197,Dumbbell farmer's walk,Strongman,Forearms,Other,Intermediate
1198,Wrist Roller,Strength,Forearms,Other,Beginner
1199,Standing Olympic Plate Hand Squeeze,Strength,Forearms,Other,Beginner
1200,Plate Pinch,Strength,Forearms,Other,Beginner
1201,Landmine Press and Catch,Strength,Forearms,Other,Intermediate
1202,Plate halo,Strength,Forearms,Other,Intermediate
1203,Bryant Wrist Curl,Strength,Forearms,Other,Intermediate
1204,Seated Two-Arm Palms-Up Low-Pulley Wrist Curl,Strength,Forearms,Cable,Beginner
1205,Cable Wrist Curl,Strength,Forearms,Cable,Beginner
1206,Single-arm cable push-down,Strength,Forearms,Cable,Intermediate
1207,Wrist Circles,Stretching,Forearms,Body Only,Beginner
1208,Kneeling Forearm Stretch,Stretching,Forearms,,Beginner
1209,Hip Extension with Bands,Strength,Glutes,Bands,Beginner
1210,Hip Lift with Band,Powerlifting,Glutes,Bands,Beginner
1211,HM Monster Walk,Strength,Glutes,Bands,Intermediate
1212,UNS Banded Glute Bridge,Strength,Glutes,Bands,Intermediate
1213,FYR2 Banded Glute Bridge,Strength,Glutes,Bands,Intermediate
1214,Piriformis SMR,Stretching,Glutes,Foam Roll,Intermediate
1215,Barbell glute bridge,Powerlifting,Glutes,Barbell,Intermediate
1216,Barbell Hip Thrust,Powerlifting,Glutes,Barbell,Intermediate
1217,Kneeling Squat,Powerlifting,Glutes,Barbell,Beginner
1218,Kneeling Jump Squat,Olympic Weightlifting,Glutes,Barbell,Beginner
1219,UN Rear Foot Elevated Split Squat,Strength,Glutes,Barbell,Intermediate
1220,Kettlebell thruster,Strength,Glutes,Kettlebells,Intermediate
1221,Taylor Kettlebell Swing,Strength,Glutes,Kettlebells,Intermediate
1222,UN Goblet Squat,Strength,Glutes,Kettlebells,Intermediate
1223,Single-arm triceps kick-back,Strength,Glutes,Dumbbell,Intermediate
1224,Holman Lateral High Knees to Quad Touch Jump,Strength,Glutes,Dumbbell,Intermediate
1225,FYR2 Dumbbell Hip Thrust,Strength,Glutes,Dumbbell,Intermediate
1226,FYR2 Glute Bridge Dumbbell Floor Press,Strength,Glutes,Dumbbell,Intermediate
1227,Suspended Hip Thrust,Strength,Glutes,Other,Beginner
1228,Single-leg cable hip extension,Strength,Glutes,Cable,Intermediate
1229,Pull Through,Strength,Glutes,Cable,Beginner
1230,Cable rope pull-through deadlift,Strength,Glutes,Cable,Intermediate
1231,UNS Cable Pull-Through,Strength,Glutes,Cable,Intermediate
1232,30 Legs Glute-Ham Raise,Strength,Glutes,Machine,Intermediate
1233,Glute bridge,Strength,Glutes,Body Only,Intermediate
1234,Single-leg glute bridge,Strength,Glutes,Body Only,Intermediate
1235,Step-up with knee raise,Strength,Glutes,Body Only,Intermediate
1236,Glute Kickback,Strength,Glutes,Body Only,Beginner
1237,Standing hip extension,Strength,Glutes,Body Only,Beginner
1238,Lying glute stretch,Stretching,Glutes,Body Only,Intermediate
1239,Knee Across The Body,Stretching,Glutes,Body Only,Intermediate
1240,Seated Glute,Stretching,Glutes,Body Only,Beginner
1241,Lying Glute,Stretching,Glutes,Body Only,Beginner
1242,One Knee To Chest,Stretching,Glutes,Body Only,Intermediate
1243,Seated Glute Stretch,Stretching,Glutes,Body Only,Beginner
1244,Neck Bridge Supine,Strength,Glutes,Body Only,Beginner
1245,Walking High Knee,Strength,Glutes,Body Only,Intermediate
1246,Walking Butt Kicks,Strength,Glutes,Body Only,Intermediate
1247,Walking Glute Stretch,Strength,Glutes,Body Only,Intermediate
1248,Lunge kick,Strength,Glutes,Body Only,Intermediate
1249,Curtsy lunge,Strength,Glutes,Body Only,Intermediate
1250,Alternating standing glute stretch,Stretching,Glutes,Body Only,Intermediate
1251,Side-lying leg lift,Strength,Glutes,Body Only,Intermediate
1252,FYR Progressive High Knee,Strength,Glutes,Body Only,Intermediate
1253,Glute-Ham Raise - Gethin Variation,Strength,Glutes,Body Only,Intermediate
1254,Lunge glute stretch,Stretching,Glutes,Body Only,Intermediate
1255,Natural Glute Ham Raise - Gethin Variation,Strength,Glutes,Body Only,Intermediate
1256,Groiner,Strength,Glutes,Body Only,Intermediate
1257,HM Alternating Donkey Kick,Strength,Glutes,Body Only,Intermediate
1258,HM Alternating Slow Step-Down With Chair,Strength,Glutes,Body Only,Intermediate
1259,HM Right Side Iron Cross,Strength,Glutes,Body Only,Intermediate
1260,HM Single-Leg Bridge,Strength,Glutes,Body Only,Intermediate
1261,HM Hi-Low,Strength,Glutes,Body Only,Intermediate
1262,HM Kick-Back,Strength,Glutes,Body Only,Intermediate
1263,HM Left Side Iron Cross,Strength,Glutes,Body Only,Intermediate
1264,HM Left Side-Kick,Strength,Glutes,Body Only,Intermediate
1265,HM Leg Lifts,Strength,Glutes,Body Only,Intermediate
1266,Walking lunge,Strength,Glutes,Body Only,Intermediate
1267,High Plyometric Box Jump,Strength,Glutes,Body Only,Intermediate
1268,Barbell hip thrust-,Strength,Glutes,Body Only,Intermediate
1269,UN Glute Bridge,Strength,Glutes,Body Only,Intermediate
1270,Holman Donkey Kick,Strength,Glutes,Body Only,Intermediate
1271,Holman Hip Raise with Alternating Kick,Strength,Glutes,Body Only,Intermediate
1272,Holman Left Leg Donkey Kick,Strength,Glutes,Body Only,Intermediate
1273,Holman Diagonal Right Leg Step-Out to Right Knee-Up,Strength,Glutes,Body Only,Intermediate
1274,Holman Right Leg Donkey Kick,Strength,Glutes,Body Only,Intermediate
1275,Holman Butt Tap to Jump,Strength,Glutes,Body Only,Intermediate
1276,Holman Butt Tap to Jump-Forward-Jump-Back,Strength,Glutes,Body Only,Intermediate
1277,Holman Traveling High Knees to Squat Thrust,Strength,Glutes,Body Only,Intermediate
1278,Holman Butt Kicker to High Knees,Strength,Glutes,Body Only,Intermediate
1279,Holman Daisy Cutter,Strength,Glutes,Body Only,Intermediate
1280,Holman Frogger,Strength,Glutes,Body Only,Intermediate
1281,Holman Hip Raise with Chest Press,Strength,Glutes,Body Only,Intermediate
1282,Total Fitness Bear Crawl,Strength,Glutes,Body Only,Intermediate
1283,Pigeon stretch,Strength,Glutes,Body Only,Intermediate
1284,Levitating side kick-through,Strength,Glutes,Body Only,Intermediate
1285,30 Legs Hip Thrust,Strength,Glutes,Body Only,Intermediate
1286,Dumbbell single-leg hip thrust,Strength,Glutes,Body Only,Intermediate
1287,Medicine ball duck walk,Strength,Glutes,Medicine Ball,Intermediate
1288,Exercise ball hip thrust,Strength,Glutes,Exercise Ball,Intermediate
1289,Downward Facing Balance,Strength,Glutes,Exercise Ball,Beginner
1290,Band Good Morning (Pull Through),Powerlifting,Hamstrings,Bands,Beginner
1291,Standing Hamstring and Calf Stretch,Stretching,Hamstrings,Bands,Intermediate
1292,Hamstring-SMR,Stretching,Hamstrings,Foam Roll,Beginner
1293,Barbell Deadlift,Strength,Hamstrings,Barbell,Intermediate
1294,Clean Deadlift,Olympic Weightlifting,Hamstrings,Barbell,Beginner
1295,Sumo deadlift,Powerlifting,Hamstrings,Barbell,Beginner
1296,Romanian Deadlift from Deficit,Olympic Weightlifting,Hamstrings,Barbell,Beginner
1297,Power Snatch,Olympic Weightlifting,Hamstrings,Barbell,Beginner
1298,Power Clean from Blocks,Olympic Weightlifting,Hamstrings,Barbell,Beginner
1299,Snatch Deadlift,Olympic Weightlifting,Hamstrings,Barbell,Beginner
1300,Power clean,Strength,Hamstrings,Barbell,Intermediate
1301,Hang Snatch,Olympic Weightlifting,Hamstrings,Barbell,Beginner
1302,Wide Stance Stiff Legs,Olympic Weightlifting,Hamstrings,Barbell,Beginner
1303,Clean,Olympic Weightlifting,Hamstrings,Barbell,Beginner
1304,Good Morning,Powerlifting,Hamstrings,Barbell,Intermediate
1305,Barbell stiff-legged deadlift,Strength,Hamstrings,Barbell,Intermediate
1306,Romanian Deadlift,Strength,Hamstrings,Barbell,Intermediate
1307,Sumo Deadlift with Chains,Powerlifting,Hamstrings,Barbell,Beginner
1308,Sumo Deadlift with Bands,Powerlifting,Hamstrings,Barbell,Beginner
1309,Good Morning off Pins,Powerlifting,Hamstrings,Barbell,Beginner
1310,Stiff-Legged Deadlift,Strength,Hamstrings,Barbell,Beginner
1311,Snatch Pull,Strength,Hamstrings,Barbell,Beginner
1312,Hanging Bar Good Morning,Powerlifting,Hamstrings,Barbell,Beginner
1313,Reverse Band Sumo Deadlift,Powerlifting,Hamstrings,Barbell,Beginner
1314,Muscle Snatch,Olympic Weightlifting,Hamstrings,Barbell,Beginner
1315,Split Snatch,Olympic Weightlifting,Hamstrings,Barbell,Beginner
1316,Hang Snatch - Below Knees,Olympic Weightlifting,Hamstrings,Barbell,Beginner
1317,30 Legs Sumo Deadlift,Strength,Hamstrings,Barbell,Intermediate
1318,Kettlebell pass-through lunge,Strength,Hamstrings,Kettlebells,Intermediate
1319,Kettlebell One-Legged Deadlift,Strength,Hamstrings,Kettlebells,Intermediate
1320,Single-arm kettlebell clean,Strength,Hamstrings,Kettlebells,Beginner
1321,Single-leg kettlebell deadlift,Strength,Hamstrings,Kettlebells,Intermediate
1322,Romanian Deadlift with Kettlebell,Strength,Hamstrings,Kettlebells,Beginner
1323,Single-arm kettlebell swing,Strength,Hamstrings,Kettlebells,Intermediate
1324,Kettlebell Dead Clean,Strength,Hamstrings,Kettlebells,Beginner
1325,Alternating Hang Clean,Strength,Hamstrings,Kettlebells,Beginner
1326,One-Arm Open Palm Kettlebell Clean,Strength,Hamstrings,Kettlebells,Beginner
1327,Open Palm Kettlebell Clean,Strength,Hamstrings,Kettlebells,Beginner
1328,Kettlebell Hang Clean,Strength,Hamstrings,Kettlebells,Beginner
1329,Double Kettlebell Alternating Hang Clean,Strength,Hamstrings,Kettlebells,Beginner
1330,Romanian Deadlift With Dumbbells,Strength,Hamstrings,Dumbbell,Beginner
1331,Stiff-Legged Dumbbell Deadlift,Strength,Hamstrings,Dumbbell,Intermediate
1332,Vertical Swing,Plyometrics,Hamstrings,Dumbbell,Beginner
1333,Dumbbell Fix Dumbbell Swing,Strength,Hamstrings,Dumbbell,Intermediate
1334,Dumbbell Lying Hamstring Curl,Strength,Hamstrings,Dumbbell,Intermediate
1335,30 Legs Dumbbell Stiff-Legged Deadlift,Strength,Hamstrings,Dumbbell,Intermediate
1336,Box jump,Plyometrics,Hamstrings,Other,Beginner
1337,Box Jump (Multiple Response),Plyometrics,Hamstrings,Other,Intermediate
